Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),67F1E0:Surface Inside Face Temperature [C](Daily),67F1E0:Surface Outside Face Temperature [C](Daily),67F1E0:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),67F1E0:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Inside Face Temperature [C](Daily),1170EB:Surface Outside Face Temperature [C](Daily),1170EB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Inside Face Temperature [C](Daily),5424C7:Surface Outside Face Temperature [C](Daily),5424C7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Inside Face Temperature [C](Daily),878904:Surface Outside Face Temperature [C](Daily),878904:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Inside Face Temperature [C](Daily),B3FCF3:Surface Outside Face Temperature [C](Daily),B3FCF3:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Inside Face Temperature [C](Daily),E9E959:Surface Outside Face Temperature [C](Daily),E9E959:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Inside Face Temperature [C](Daily),AEA7C2:Surface Outside Face Temperature [C](Daily),AEA7C2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Inside Face Temperature [C](Daily),800C25:Surface Outside Face Temperature [C](Daily),800C25:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),52C6BE:Surface Inside Face Temperature [C](Daily),52C6BE:Surface Outside Face Temperature [C](Daily),52C6BE:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Inside Face Temperature [C](Daily),6401E7:Surface Outside Face Temperature [C](Daily),6401E7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Inside Face Temperature [C](Daily),234D00:Surface Outside Face Temperature [C](Daily),234D00:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Inside Face Temperature [C](Daily),A53C53:Surface Outside Face Temperature [C](Daily),A53C53:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Inside Face Temperature [C](Daily),714A69:Surface Outside Face Temperature [C](Daily),714A69:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 09/26  10:00:00,22.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.182388848268319,20.132090742902979,37.05237782317134,38.79463267415751 
 09/26  11:00:00,23.9375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.018025863001314,20.90681363701305,28.53507542759964,29.083596059663927 
 09/26  12:00:00,25.312499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.634361252976274,21.509843135619314,20.29074667740756,21.69032346091049 
 09/26  13:00:00,26.300000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.01285382752311,21.892206885608947,13.27363011296888,13.470874718228786 
 09/26  14:00:00,26.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.319105888048484,22.202892868387335,11.661961647454464,12.114987973837686 
 09/26  15:00:00,27.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.485725060044986,22.39447056410667,2.6891267499073709,4.248950555845621 
 09/26  16:00:00,26.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.378780553027796,22.32031473235862,-7.445011819728581,-6.6332699799965308 
 09/26  17:00:00,26.175,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.120601011185387,22.091225581544909,-11.23315724529353,-10.780778827561921 
 09/26  18:00:00,24.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.70744686472046,21.714126312360876,-21.740505804751654,-19.86917127003595 
 09/26  19:00:00,23.687500000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.04385590280954,21.057628314511875,-29.22539751891641,-29.395471584399585 
 09/26  20:00:00,22.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4161625884483,20.426858044299878,-22.44304928036932,-23.33908328912364 
 09/26  21:00:00,22.000000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.93704677143102,19.948832896224859,-17.57528704315909,-18.073904047541264 
 09/26  22:00:00,21.199999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.555721956045216,19.56780924495768,-14.316742093100034,-14.6390329784633 
 09/26  23:00:00,20.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.22818556861634,19.24361485167694,-12.943344993598434,-13.017963211762883 
 09/26  24:00:00,19.699999999999997,0.0,5.,0.0,,,,20.288639331104716,24.98066628988883,0.8967280556626881,16.986788846731924,20.23878152820659,24.415419712674355,0.8859107913317968,18.18207013022432,20.20612388126089,23.95553932586589,0.8283055354308889,20.934234514732485,20.227397551439134,24.24538795013415,0.844067910591853,18.521844607635868,20.104100934166757,22.661908924263476,0.7787833442021817,15.73828863863561,20.19477979024769,23.88857771338357,0.828210943980193,19.212473839657006,20.279925376662168,24.863933879614526,0.891040855113569,18.97674671208534,20.093076537497639,22.514807102709687,0.7725164093205938,21.26046544721228,18.558919362637153,18.0,0.8478857947407105,20.20230461032656,26.843536186983376,0.6060783398917956,16.39967393257546,20.167184971096476,26.019455120741815,0.571876323982334,22.500411293426667,20.19171963240917,25.822963718712776,0.6019295890649246,21.39358822165391,20.243001910708306,26.869735735884786,0.6316201732752592,15.840825153997834,18.919254583987603,18.941243263292124,-11.910934960138754,-12.142366378522575 
 09/27  01:00:00,19.025000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65653713433451,18.67973304640282,-9.901154119170745,-10.130227888783722 
 09/27  02:00:00,18.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.43269704797984,18.458193157436978,-8.760105968805402,-8.840891831344324 
 09/27  03:00:00,17.825,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22783260040488,18.25440533284751,-8.150409588620926,-8.259649831000921 
 09/27  04:00:00,17.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04783875909243,18.07095505922546,-7.324876054432545,-7.353419959314126 
 09/27  05:00:00,17.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88601329473147,17.9092227544018,-6.1384145510560998,-6.316016839982487 
 09/27  06:00:00,16.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74109159603042,17.771143811801868,-5.041151810014051,-5.29349542677881 
 09/27  07:00:00,17.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.680386089297973,17.70068728841325,0.6726687968845069,-0.5789689247191279 
 09/27  08:00:00,18.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98793726078241,17.980892345002549,25.302035660419038,21.525875876086503 
 09/27  09:00:00,20.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70341583537266,18.702397460339463,31.27622006463626,31.550657178855319 
 09/27  10:00:00,22.425000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.590337305799058,19.520604195507166,37.90405038672655,36.70980167398132 
 09/27  11:00:00,23.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.620381662084207,20.50461321124535,40.259890624681279,41.02313785036358 
 09/27  12:00:00,25.250000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51501795315141,21.37805044153756,32.086099703478158,32.99438238616915 
 09/27  13:00:00,26.137499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17719640520667,22.039137581255276,21.64443423159787,23.179861252372509 
 09/27  14:00:00,26.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.564863449928546,22.43769715379269,12.581480252874713,13.224120791090125 
 09/27  15:00:00,26.862499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.770326742738804,22.6685751403897,4.975291169050328,6.406916987994028 
 09/27  16:00:00,26.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.709048402862537,22.64761648014961,-6.593160958657327,-5.177948262656547 
 09/27  17:00:00,25.9375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.419696500809616,22.39202311946985,-12.554012021028712,-12.413082849088913 
 09/27  18:00:00,24.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.987869905473546,22.007230114139479,-21.737394732216026,-19.68508733139061 
 09/27  19:00:00,23.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.232749965097413,21.264601554123926,-36.526586743778349,-35.83667952364027 
 09/27  20:00:00,22.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.402603374787075,20.43680415654003,-30.142481617445193,-31.292465532170195 
 09/27  21:00:00,22.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.770182396879894,19.810431862244366,-22.074932583894577,-22.91947724012789 
 09/27  22:00:00,21.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.288863004952409,19.338433125559683,-17.55453382108199,-17.94319734252594 
 09/27  23:00:00,20.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.884246079732109,18.93806491374126,-15.678225355963182,-15.926671913624613 
 09/27  24:00:00,20.325,0.0,6.,0.0,,,,20.247658146162729,24.22233834926043,0.8641029482621976,13.796354005225135,20.20383545699756,23.741074254812504,0.8570050225180005,14.58064299875979,20.26939906964035,24.621643484075208,0.8312947515986697,13.567388203271078,20.296666775787125,24.997137039206327,0.8398536511782798,11.178039645055505,20.128224270810759,22.792370737651198,0.767546173626945,10.908956894645542,20.255350318220235,24.535526317647677,0.8328207374179325,11.937307891569299,20.232399378620923,24.020011338482659,0.8555526412480043,14.955673311599123,20.114987903887223,22.617574261143749,0.762156935238635,14.468279459921896,18.565233396085295,18.0,0.8102661253103333,20.196807493028499,26.425986962542287,0.5714917643196541,11.304964960244528,20.160352431803017,25.558066560005945,0.5502866934941729,15.261528633259582,20.187783290938808,25.45468786314162,0.5718367804770151,14.522306865352429,20.23800373162037,26.486103952822704,0.5914425302658865,10.954682560400741,18.55061794082989,18.594227899458966,-12.58945473073748,-13.063615703965127 
 09/28  01:00:00,19.849999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.316353013866889,18.34470387661635,-7.9144801003857,-8.558947960700506 
 09/28  02:00:00,19.512499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.191034374718869,18.207981712058606,-3.8625523147211227,-4.223416793591096 
 09/28  03:00:00,19.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.115930112673028,18.12956021964515,-3.4512349644687765,-3.246684660029411 
 09/28  04:00:00,18.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.005315946958807,18.015501909022797,-5.751774565388963,-5.609674910213604 
 09/28  05:00:00,18.675000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.878893996597797,17.885435786217827,-4.742581902856317,-4.934939649758223 
 09/28  06:00:00,18.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78063042993749,17.78888238295881,-3.344465788190597,-3.487093525027576 
 09/28  07:00:00,18.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.735179098341619,17.738268597507934,0.29289179695182646,-0.5700189792297309 
 09/28  08:00:00,18.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.915856860213429,17.887962668980586,13.430004664068243,11.389658497210612 
 09/28  09:00:00,19.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.456500231568126,18.40219076242642,28.238793833737647,26.74964536892047 
 09/28  10:00:00,20.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.235869973599763,19.163037144245278,34.548156563546807,33.63568014485632 
 09/28  11:00:00,21.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29296697692879,20.166203183173715,54.53813518965283,55.28087237475314 
 09/28  12:00:00,22.637499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.403719271345325,21.275979682226628,35.14213436793883,39.80425228816749 
 09/28  13:00:00,23.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.120689008330666,21.998746698556368,22.351043827228997,24.289297771651197 
 09/28  14:00:00,23.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.235214292331908,22.15545528585604,-11.333157909427529,-6.978823511787585 
 09/28  15:00:00,22.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.860546269974546,21.802408271361906,-11.573573734538995,-13.237802635323615 
 09/28  16:00:00,22.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.684265874456935,21.627589973953869,-4.2947955911157129,-4.4349164795585669 
 09/28  17:00:00,22.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.405407819622586,21.375141674252704,-18.120121232011728,-16.057187433381089 
 09/28  18:00:00,22.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.816130388791139,20.811852070830399,-26.270728385633974,-25.92519789936223 
 09/28  19:00:00,21.825000000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.208342470957004,20.214789422458666,-21.57399929633766,-22.45425227684554 
 09/28  20:00:00,21.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.742608828542484,19.752426080397698,-16.538702959843975,-17.14271670208176 
 09/28  21:00:00,20.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.388734661944157,19.39962596930483,-12.869032195607245,-13.23029424885798 
 09/28  22:00:00,20.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.102239279936737,19.11523259474155,-10.790766766433123,-10.998494923307402 
 09/28  23:00:00,19.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.853830629250525,18.870309643732914,-9.539838805054423,-9.670594873972178 
 09/28  24:00:00,19.2875,0.0,7.,0.0,,,,19.83117169860802,23.111123982702649,0.7984028462985467,7.117983642791949,19.79661879643508,22.717468311871575,0.8351287595357011,6.945513938508996,19.84448146320074,23.293232838421905,0.7981524835499213,6.701218946477479,19.84626927209914,23.314521472740613,0.7979202688532503,6.703935327315983,19.78040343543458,22.53120262975723,0.8124007141076612,6.371053156268391,19.819621980369857,23.030838933159079,0.8317797342023718,6.590192825276901,19.82948711929731,23.092297188956424,0.8039184192457684,7.327100428604347,19.77977257167156,22.528579444094637,0.8220633992937273,6.938373815438442,18.45442710231915,18.0,0.7580256647170417,19.763555821695733,24.43468009135051,0.5731298820472913,6.972642984629026,19.765631175044239,24.49694219783051,0.585188565504438,7.76202119281482,19.790869608306918,24.444461677972936,0.6112834740054827,7.3999595169553029,19.794531894433868,24.489608158537338,0.5990430693944736,6.773071752920864,18.627259570533817,18.64937373732511,-8.834353237651463,-8.890887841562975 
 09/29  01:00:00,18.849999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41101288243066,18.4399753275691,-8.401350926086252,-8.508586666765986 
 09/29  02:00:00,18.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22842029550346,18.252930955446908,-7.158778050159068,-7.269560552703982 
 09/29  03:00:00,17.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06139001114483,18.080708629320854,-7.388301002933971,-7.270227675190367 
 09/29  04:00:00,17.512499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.879887802974986,17.90006008729931,-7.4463058764202298,-7.488266134431622 
 09/29  05:00:00,17.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.684086348982736,17.716007306347448,-7.6107076447701369,-7.677074654262787 
 09/29  06:00:00,17.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50822442395389,17.54872233368443,-6.198705226137569,-6.395528835239123 
 09/29  07:00:00,17.4375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.453344964178265,17.4745478468811,3.1682685389344118,0.884225602966322 
 09/29  08:00:00,18.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.934793961346707,17.919759630809549,34.947824516949008,30.81003364237773 
 09/29  09:00:00,19.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.763113533577817,18.749563786089817,30.252452450123724,31.411710303196974 
 09/29  10:00:00,20.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.761761891056695,19.677427873306116,46.195491004328449,44.82307714318662 
 09/29  11:00:00,21.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.786717807080629,20.682253185882197,33.62661270972086,35.89069080360178 
 09/29  12:00:00,22.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.487755814923668,21.373145564646149,22.41731275799326,24.19441051967294 
 09/29  13:00:00,22.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75060976365042,21.65657893962497,2.201037976529898,4.103122835580008 
 09/29  14:00:00,22.675000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72559216329391,21.646743164508537,-1.8928082510273133,-1.6538186233636512 
 09/29  15:00:00,23.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.672699433295443,21.599105269065534,-0.8136519529177955,-1.2474490150169758 
 09/29  16:00:00,23.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60668832334846,21.549269514708777,-4.397750283938761,-3.6933950275456128 
 09/29  17:00:00,22.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.449553313467946,21.419037591679058,-7.0211219471863519,-6.379060770230534 
 09/29  18:00:00,22.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113180823151308,21.12954490970355,-17.84245320668359,-16.09733062779234 
 09/29  19:00:00,21.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.463111054909655,20.49449132989259,-31.341819907687108,-30.91417779004884 
 09/29  20:00:00,20.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.792550852910769,19.8202954594162,-23.694829319803128,-24.68784505334634 
 09/29  21:00:00,20.325,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.299968926583138,19.32819768787075,-17.267056694631888,-17.991312352911728 
 09/29  22:00:00,19.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.932274221775076,18.962426684786139,-13.838865323642376,-14.010345776266984 
 09/29  23:00:00,19.025000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.592867721236137,18.632983711125818,-13.367400535732374,-13.510065885882853 
 09/29  24:00:00,18.425,0.0,1.,0.0,,,,19.82806683664325,23.339989060675653,0.821195403297058,8.954858602032159,19.78851586944267,22.89395325036796,0.8134389123894635,9.20698267177095,19.823223781830419,23.299892153875605,0.7878035021507638,8.90166116571664,19.846553519714786,23.616794728065189,0.7978159041550129,7.93726825361717,19.71157707852765,21.90496947714814,0.7193396539131464,7.677344338219654,19.809423429589605,23.20418811084635,0.7829830640226544,8.214174265250183,19.826090591291906,23.318193295817978,0.8222919404732257,9.505073153434964,19.70761151069206,21.85184903177168,0.7189485154419507,9.046878318864119,18.448301877496868,18.0,0.8071126481243244,19.72961997909934,24.077281084696368,0.586860818139911,8.185787905800087,19.729174280455735,24.065501961974208,0.5861028553173349,9.831738742137747,19.75428286374044,24.03466558399173,0.6050372132796816,9.364399867942105,19.76110935213994,24.154277079825964,0.6069134680984365,7.942755767500276,18.30712123990342,18.340027941755268,-10.930386242841879,-11.229986922390353 
 09/30  01:00:00,17.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.072520423471987,18.093781244884274,-9.92300171334276,-9.92091383336145 
 09/30  02:00:00,17.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85402517090441,17.874571263144597,-8.254209845131167,-8.529816871371962 
 09/30  03:00:00,16.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.651359448444468,17.685448203359536,-7.309713299730546,-7.477754742225502 
 09/30  04:00:00,16.675000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.495609703127685,17.537497245991383,-4.498325479575369,-5.014274198589883 
 09/30  05:00:00,16.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4144695509103,17.4619132689163,-2.8003558771310868,-2.6799295141303709 
 09/30  06:00:00,16.2375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.320946630247666,17.376512599175976,-3.9866091423140488,-3.9861238098651139 
 09/30  07:00:00,16.637499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.30917774432946,17.344351331724835,4.221051177815557,2.195564644336079 
 09/30  08:00:00,18.3375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.90357428351545,17.898238619564773,54.79397623386805,49.30263389197251 
